active_emergency_steps,assessment_insufficient_evidence_steps,assessment_no_candidate_steps,assessment_plan_found_steps,budget_exhausted_steps,case_comparator,cohort,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_assessment_status,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_selected_plan_mode,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_public_forecast_overshoot,max_unknown_streak,min_estimated_cr,min_justice,min_projected_boundary_margin,min_projected_final_budget,no_candidate_boundary_steps,no_candidate_braking_steps,no_candidate_budget_steps,phase,public_forecast_checked_steps,public_forecast_miss_steps,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,selected_plan_emergency_steps,selected_plan_normal_steps,selected_plan_precaution_steps,total_cost,trigger,true_boundary,unknown_steps
69,0,72,0,72,,primary,sustained_reserve,0,13382216273069640739,5,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.374591708,3.154987043,,0.0,27,1,0,401,0.070942324,0,,0.374591708,-4.037679663,0.0,68,72,72,evaluation,71,11,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,1.000877588,0
69,,,,72,,primary,reserve,0,8312166938144218161,6,2,,0.0,2,0.134467869,0.542999659,2.648993482,,0.153061601,36,1,0,401,,0,,0.542999659,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,1.093848442,0
69,0,72,0,72,,primary,sustained_reserve,0,8312166938144218161,6,2,no_candidate_plan_within_declared_model,0.0,2,0.134467869,0.542999659,2.648993482,,0.153061601,36,1,0,401,0.088085932,0,,0.542999659,-3.347976034,0.0,67,72,72,evaluation,71,15,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,1.093848442,0
69,,,,72,,primary,reserve,0,3962705183372991719,7,2,,0.0,2,0.0,0.444493381,2.589493296,,0.0,38,1,0,401,,0,,0.444286602,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,1.077043482,0
69,0,72,0,72,,primary,sustained_reserve,0,3962705183372991719,7,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.444493381,2.589493296,,0.0,38,1,0,401,0.102246054,0,,0.444286602,-3.340777012,0.0,65,71,72,evaluation,71,16,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,1.077043482,0
69,,,,72,,primary,reserve,0,466494984581002872,8,2,,0.0,2,0.024195671,0.500316646,2.889243709,,0.068435106,32,1,0,401,,0,,0.500316646,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,1.030349678,0
69,0,72,0,72,,primary,sustained_reserve,0,466494984581002872,8,2,no_candidate_plan_within_declared_model,0.0,2,0.024195671,0.500316646,2.889243709,,0.068435106,32,1,0,401,0.036393099,0,,0.500316646,-3.43893243,0.0,67,72,72,evaluation,71,10,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,1.030349678,0
69,,,,72,,primary,reserve,0,688483036858962540,9,2,,0.0,2,0.0,0.452735626,2.862303971,,0.0,30,1,0,401,,0,,0.452735626,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,0.956910535,0
69,0,72,0,72,,primary,sustained_reserve,0,688483036858962540,9,2,no_candidate_plan_within_declared_model,0.0,2,0.0,0.452735626,2.862303971,,0.0,30,1,0,401,0.067320846,0,,0.452735626,-3.784961426,0.0,70,72,72,evaluation,71,15,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,0.956910535,0
69,,,,72,,primary,reserve,0,14845051279084890245,10,2,,0.0,2,0.121708055,0.54529443,2.919572108,,0.128983067,25,1,0,401,,0,,0.54529443,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,0.88990451,0
69,0,72,0,72,,primary,sustained_reserve,0,14845051279084890245,10,2,no_candidate_plan_within_declared_model,0.0,2,0.121708055,0.54529443,2.919572108,,0.128983067,25,1,0,401,0.060463728,0,,0.54529443,-3.938972531,0.0,70,72,72,evaluation,71,15,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,0.88990451,0
69,,,,72,,primary,reserve,0,15323987392304269192,11,2,,0.0,2,0.06478786,0.514276585,2.596966664,,0.062074312,37,1,0,401,,0,,0.514276585,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,1.080590093,0
69,0,72,0,72,,primary,sustained_reserve,0,15323987392304269192,11,2,no_candidate_plan_within_declared_model,0.0,2,0.06478786,0.514276585,2.596966664,,0.062074312,37,1,0,401,0.06327096,0,,0.514276585,-3.162515115,0.0,70,72,72,evaluation,71,11,0.0,72,0,0,zero_budget,0,0,0,0.0,sustained_reserve,1.080590093,0
69,,,,72,,primary,reserve,0,10183718752960407178,12,2,,0.0,2,0.145184168,0.543424252,2.73936083,,0.13082075,31,1,0,401,,0,,0.543424252,,,,,,evaluation,,,0.0,72,0,0,zero_budget,,,,0.0,reserve,0.936249816,0
