active_mode,attempted_capture,backlash,biosphere,boundary_uncertainty,budget_exhausted,command_audit,command_policy,command_support,controller,cooperation_rate,curtailment_factor,defective_rate,effective_audit,effective_capture,effective_mode,effective_policy,effective_support,episode,estimated_cr,estimated_response_steps,evidence_status,institution,irreversible,justice,master_seed,nominal_cost,normal_release_streak,observed_at_step,observed_pressure,observed_trend,pending_due_step,pending_effect_count,pending_mode,pending_transition_count,perceived_improvement,performative_gap,phase,precaution_release_streak,pressure,pressure_before,reason,release_streak,remaining_budget,requested_mode,response_status,scenario,step_cost,t,trigger,true_boundary,trust,unknown_streak
2,0.009238116,0.0,0.518524446,0.24,0,0.96,0.91,0.82,threshold,0.980292136,1.0,0.019707864,0.96,0.001901291,2,0.91,0.82,0,5.928348911,7.0,sufficient_evidence,0.422456384,0,0.774113405,101,0.0984,0,49,0.752926662,-0.026707074,51,4,1,1,0.027685997,0.066986738,evaluation,0,0.814081358,0.821184844,pressure_threshold,0,1.5416,1,available,baseline,0.0984,49,threshold,1.123961594,0.808940786,0
2,1.452774381,0.0,0.511484612,0.24,0,0.96,0.91,0.82,threshold,0.474756843,1.0,0.525243157,0.96,0.29840085,2,0.91,0.82,0,-3.520758751,7.0,sufficient_evidence,0.41340009,0,0.778614655,101,0.0984,0,50,0.785998539,-0.008773389,51,4,1,1,0.0,0.179043769,evaluation,0,0.819584439,0.814081358,pressure_threshold,0,1.4432,1,available,baseline,0.0984,50,threshold,1.123961594,0.815957357,0
1,0.016093376,0.0,0.509118481,0.24,0,0.86,0.79,0.7,threshold,0.960328041,1.0,0.039671959,0.96,0.003303086,2,0.91,0.82,0,-0.085758199,7.0,sufficient_evidence,0.417138949,0,0.788855045,101,0.0984,0,51,0.773976037,-0.009748123,,4,,0,0.012022502,0.100388992,evaluation,0,0.819937985,0.819584439,pressure_threshold,0,1.3448,1,available,baseline,0.0984,51,threshold,1.123961594,0.830301393,0
1,0,0.0,0.506839776,0.24,0,0.86,0.67,0.58,threshold,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.421082421,0,0.798925431,101,0.0984,0,52,0.829433209,0.009813466,55,4,2,1,0.0,0.12,evaluation,0,0.818675134,0.819937985,pressure_threshold,0,1.2464,2,available,baseline,0.0984,52,threshold,1.123961594,0.844325387,0
1,1.137990787,0.0,0.502005391,0.24,0,0.86,0.65,0.56,threshold,0.654520984,1.0,0.345479016,0.96,0.232771321,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.415597974,0,0.805197752,101,0.0984,0,53,0.820905019,0.004310969,55,4,2,1,0.00852819,0.14077972,evaluation,0,0.828881349,0.818675134,pressure_threshold,0,1.148,2,available,baseline,0.0984,53,threshold,1.123961594,0.85355063,0
1,0,0.0,0.50052153,0.24,0,0.86,0.65,0.56,threshold,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.420153064,0,0.815819774,101,0.0984,0,54,0.822086782,0.003372207,55,4,2,1,0.0,0.12,evaluation,0,0.811695178,0.828881349,pressure_threshold,0,1.0496,2,available,baseline,0.0984,54,threshold,1.123961594,0.867942381,0
2,0,0.0,0.497227316,0.24,0,0.96,0.77,0.68,threshold,1.0,1.0,0.0,0.86,0.0,1,0.79,0.7,0,-7.0,7.0,sufficient_evidence,0.423578419,0,0.822741298,101,0.0856,0,55,0.843273925,0.008716688,,4,,0,0.0,0.12,evaluation,0,0.811617032,0.811695178,pressure_threshold,0,0.964,2,available,baseline,0.0856,55,threshold,1.123961594,0.879412122,0
2,1.010999595,0.013174138,0.48996646,0.24,0,0.96,0.89,0.8,threshold,0.515475348,1.0,0.484524652,0.86,0.216288157,1,0.67,0.58,0,0.857678338,7.0,sufficient_evidence,0.417794271,0,0.823428764,101,0.0748,0,56,0.770674009,-0.015678293,59,4,1,1,0.072599916,0.042454032,evaluation,0,0.82326348,0.811617032,pressure_threshold,0,0.8892,1,available,baseline,0.0748,56,threshold,1.123961594,0.884814541,0
2,0.152830111,0.015574434,0.486949587,0.24,0,0.96,0.91,0.82,threshold,0.799354507,1.0,0.200645493,0.86,0.032733913,1,0.65,0.56,0,-8.0,8.0,sufficient_evidence,0.420548818,0,0.828522494,101,0.073,0,57,0.806156866,-0.000329948,59,4,1,2,0.0,0.145992851,evaluation,0,0.823979715,0.82326348,pressure_threshold,0,0.8162,2,available,baseline,0.073,57,threshold,1.123961594,0.893314377,0
2,1.012834055,0.015243342,0.482786957,0.24,0,0.96,0.91,0.82,threshold,0.590037095,1.0,0.409962905,0.86,0.216739936,1,0.65,0.56,0,-9.0,9.0,sufficient_evidence,0.415863052,0,0.830704239,101,0.073,0,58,0.817293637,0.003110068,59,4,1,2,0.0,0.175957002,evaluation,0,0.828153209,0.823979715,pressure_threshold,0,0.7432,2,available,baseline,0.073,58,threshold,1.123961594,0.897925554,0
1,0.033643249,0.0,0.480056061,0.24,0,0.86,0.79,0.7,threshold,0.949284705,1.0,0.050715295,0.96,0.006911249,2,0.77,0.68,0,-9.0,9.0,sufficient_evidence,0.420710353,0,0.837999206,101,0.0858,0,59,0.825526158,0.004646804,60,4,2,1,0.0,0.125842998,evaluation,0,0.82548642,0.828153209,pressure_threshold,0,0.6574,2,available,baseline,0.0858,59,threshold,1.123961594,0.909415496,0
2,0.004341449,0.0,0.477290512,0.24,0,0.96,0.91,0.82,threshold,0.985738036,1.0,0.014261964,0.96,0.00088345,2,0.89,0.8,0,-7.744830122,8.0,sufficient_evidence,0.425559981,0,0.847332463,101,0.0966,0,60,0.797282789,-0.005220248,63,4,1,1,0.028243369,0.065256667,evaluation,0,0.814273766,0.82548642,pressure_threshold,0,0.5608,1,available,baseline,0.0966,60,threshold,1.123961594,0.923537864,0
2,0,0.0,0.477017575,0.24,0,0.96,0.91,0.82,threshold,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,0,-0.988506336,7.0,sufficient_evidence,0.431523269,0,0.858804708,101,0.0984,0,61,0.777135656,-0.009698314,63,4,1,1,0.020147133,0.079705733,evaluation,0,0.802601875,0.814273766,pressure_threshold,0,0.4624,1,available,baseline,0.0984,61,threshold,1.123961594,0.938979962,0
2,0.048952913,0.0,0.474463833,0.24,0,0.96,0.91,0.82,threshold,0.913939158,1.0,0.086060842,0.96,0.009913551,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.436646499,0,0.868953446,101,0.0984,0,62,0.817885824,0.005436231,63,4,1,2,0.0,0.130410997,evaluation,0,0.80058892,0.802601875,pressure_threshold,0,0.364,2,available,baseline,0.0984,62,threshold,1.123961594,0.952845341,0
1,0.17966799,0.0,0.472030979,0.24,0,0.86,0.79,0.7,threshold,0.852366352,1.0,0.147633648,0.86,0.037838129,1,0.79,0.7,0,-5.77569958,7.0,sufficient_evidence,0.440235096,0,0.876548759,101,0.0856,0,63,0.793890832,-0.003393136,65,4,2,2,0.023994992,0.094876148,evaluation,0,0.79400101,0.80058892,pressure_threshold,0,0.2784,1,available,baseline,0.0856,63,threshold,1.123961594,0.96473783,0
1,0,0.0,0.471006986,0.24,0,0.86,0.67,0.58,threshold,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.446381868,0,0.887350251,101,0.0984,0,64,0.832635304,0.009248146,65,4,2,3,0.0,0.12,evaluation,0,0.785745081,0.79400101,pressure_threshold,0,0.18,2,available,baseline,0.0984,64,threshold,1.123961594,0.979249228,0
2,1.137990787,0.0,0.467744663,0.24,0,0.96,0.79,0.7,threshold,0.654520984,1.0,0.345479016,0.96,0.229369477,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.443392773,0,0.894668953,101,0.0984,0,65,0.81126963,6.4e-05,66,4,1,2,0.021365674,0.115104753,evaluation,0,0.797398662,0.785745081,pressure_threshold,0,0.0816,2,available,baseline,0.0984,65,threshold,1.123961594,0.989509641,0
1,0.082682105,0.0,0.463613148,0.24,1,0.86,0.67,0.58,threshold,0.867255373,0.829268293,0.132744627,0.796097561,0.017747427,2,0.754634146,0.68,0,,,sufficient_evidence,0.446970876,0,0.901083645,101,0.0984,0,66,0.777428609,-0.010107506,67,4,2,2,0.033841021,0.082475169,evaluation,0,0.793669713,0.797398662,pressure_threshold,0,0.0,1,insufficient_budget,baseline,0.0816,66,threshold,1.123961594,1.0,0
2,0.222257013,0.0,0.454724846,0.24,1,0.96,0.79,0.7,threshold,0.398107,0.0,0.601893,0.0,0.065008557,1,0.0,0.0,0,,,sufficient_evidence,0.44111333,0,0.899666891,101,0.0856,0,67,0.820611842,0.005879716,69,4,1,2,0.0,0.424763662,evaluation,0,0.813066356,0.793669713,pressure_threshold,0,0.0,2,insufficient_budget,baseline,0.0,67,threshold,1.123961594,0.993394925,0
2,0.214572248,0.0,0.445666457,0.24,1,0.96,0.91,0.82,threshold,0.395082765,0.0,0.604917235,0.0,0.062782152,1,0.0,0.0,0,,,sufficient_evidence,0.435363206,0,0.898316576,101,0.0748,0,68,0.76461873,-0.012682133,69,4,1,3,0.055993112,0.313593986,evaluation,0,0.836923766,0.813066356,pressure_threshold,0,0.0,1,insufficient_budget,baseline,0.0,68,threshold,1.123961594,0.988187476,0
1,0.530831253,0.0,0.436777457,0.24,1,0.86,0.79,0.7,threshold,0.230620098,0.0,0.769379902,0.0,0.155367386,2,0.0,0.0,0,,,sufficient_evidence,0.426161787,0,0.896108064,101,0.0876,0,69,0.898222123,0.031203525,70,4,2,3,0.0,0.50017001,evaluation,0,0.85612617,0.836923766,pressure_threshold,0,0.0,2,insufficient_budget,baseline,0.0,69,threshold,1.123961594,0.979366577,0
2,0.551369063,0.0,0.429717233,0.24,1,0.96,0.91,0.82,threshold,0.306514555,0.0,0.693485445,0.0,0.161464119,1,0.0,0.0,0,,,sufficient_evidence,0.417341233,0,0.894983288,101,0.0748,0,70,0.810146021,-0.004580363,71,4,1,2,0.088076102,0.227294399,evaluation,0,0.876961228,0.85612617,pressure_threshold,0,0.0,2,insufficient_budget,baseline,0.0,70,threshold,1.123961594,0.974489838,0
1,0.209486886,0.0,0.420961598,0.24,1,0.86,0.79,0.7,threshold,0.485046133,0.0,0.514953867,0.0,0.06136317,2,0.0,0.0,0,,,sufficient_evidence,0.411801645,0,0.893941702,101,0.0876,0,71,0.887196259,0.019908817,72,4,2,1,0.0,0.402577419,evaluation,0,0.897185835,0.876961228,pressure_threshold,0,0.0,2,insufficient_budget,baseline,0.0,71,threshold,1.123961594,0.968432704,0
0,0.490733731,0.0,0.813771974,0.24,0,0.12,0.12,0.12,threshold_hysteresis,0.248891391,1.0,0.751108609,0.0,0.151573305,0,0.0,0.0,0,45.048889935,14.0,sufficient_evidence,0.630139916,0,0.676326475,101,0.0,0,0,0.266735874,0.009,,1,,0,0.0,0.418816202,evaluation,0,0.310697876,0.3,pressure_threshold,0,4.0,0,available,baseline,0.0,0,threshold_hysteresis,1.123961594,0.691211554,0
0,0.60443921,0.0,0.804936442,0.24,0,0.24,0.14,0.18,threshold_hysteresis,0.014194125,1.0,0.985805875,0.0,0.186867467,0,0.0,0.0,0,27.491328261,14.0,sufficient_evidence,0.618294997,0,0.671071091,101,0.0,0,1,0.286817427,0.012324466,,2,,0,0.0,0.559870278,evaluation,0,0.339262262,0.310697876,pressure_threshold,0,4.0,0,available,baseline,0.0,1,threshold_hysteresis,1.123961594,0.679370003,0
0,0.542440234,0.0,0.798644657,0.24,0,0.36,0.14,0.18,threshold_hysteresis,0.114301369,1.0,0.885698631,0.0,0.167923685,0,0.0,0.0,0,0.546480613,14.0,sufficient_evidence,0.608110052,0,0.667779693,101,0.0,0,2,0.358754069,0.030208119,,3,,0,0.0,0.523528439,evaluation,0,0.348713334,0.339262262,pressure_threshold,0,4.0,0,available,baseline,0.0,2,threshold_hysteresis,1.123961594,0.669438058,0
0,0.541410718,0.0,0.793955678,0.24,0,0.48,0.14,0.18,threshold_hysteresis,0.133070863,1.0,0.866929137,0.0,0.16774513,0,0.0,0.0,0,17.520687459,14.0,sufficient_evidence,0.598575988,0,0.66569787,101,0.0,0,3,0.337034466,0.014629802,,4,,0,0.021719604,0.461288895,evaluation,0,0.359636372,0.348713334,pressure_threshold,0,4.0,0,available,baseline,0.0,3,threshold_hysteresis,1.123961594,0.661060918,0
0,0.68065961,0.00672729,0.788527045,0.24,0,0.6,0.14,0.18,threshold_hysteresis,0.224006665,1.0,0.775993335,0.12,0.200967595,0,0.12,0.12,0,8.34584932,14.0,sufficient_evidence,0.587509453,0,0.662520111,101,0.0132,0,4,0.36718868,0.019287126,,4,,0,0.0,0.457144915,evaluation,0,0.37183775,0.359636372,pressure_threshold,0,3.9868,0,available,baseline,0.0132,4,threshold_hysteresis,1.123961594,0.653491792,0
0,0.694996311,0.000758466,0.782096518,0.24,0,0.72,0.14,0.18,threshold_hysteresis,0.182556738,1.0,0.817443262,0.24,0.195937728,0,0.14,0.18,0,23.833646607,13.0,sufficient_evidence,0.577143172,0,0.660027733,101,0.0186,0,5,0.361686364,0.011850293,,4,,0,0.005502315,0.393954526,evaluation,0,0.394174566,0.37183775,pressure_threshold,0,3.9682,0,available,baseline,0.0186,5,threshold_hysteresis,1.123961594,0.647816772,0
0,0.140361103,0.000793359,0.775622143,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.561754799,1.0,0.438245201,0.36,0.037865201,0,0.14,0.18,0,3.24104068,13.0,sufficient_evidence,0.573202527,0,0.658924428,101,0.021,0,6,0.413074428,0.023711624,,4,,0,0.0,0.274915352,evaluation,0,0.40746462,0.394174566,pressure_threshold,0,3.9472,0,available,baseline,0.021,6,threshold_hysteresis,1.123961594,0.6458655,0
0,0.711199418,0.000808805,0.768109225,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.114301369,1.0,0.885698631,0.48,0.183875181,0,0.14,0.18,0,43.508635462,13.0,sufficient_evidence,0.56431709,0,0.656370743,101,0.0234,0,7,0.382280175,0.007359861,,4,,0,0.030794253,0.310759817,evaluation,0,0.419628927,0.40746462,pressure_threshold,0,3.9238,0,available,baseline,0.0234,7,threshold_hysteresis,1.123961594,0.641251429,0
0,0.770556556,0.000844557,0.759279594,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.097197992,1.0,0.902802008,0.6,0.191317897,0,0.14,0.18,0,10.620644405,13.0,sufficient_evidence,0.555234841,0,0.652911948,101,0.0258,0,8,0.418663728,0.016066969,,4,,0,0.0,0.326997289,evaluation,0,0.448537853,0.419628927,pressure_threshold,0,3.898,0,available,baseline,0.0258,8,threshold_hysteresis,1.123961594,0.635773849,0
0,0.688915222,0.00089298,0.752449891,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.257792568,1.0,0.742207432,0.72,0.16454977,0,0.14,0.18,0,-3.913725178,13.0,sufficient_evidence,0.548314318,0,0.650894804,101,0.0282,0,9,0.493094399,0.033576079,,4,,0,0.0,0.265576511,evaluation,0,0.468286602,0.448537853,pressure_threshold,0,3.8698,0,available,baseline,0.0282,9,threshold_hysteresis,1.123961594,0.632225391,0
0,0.129095895,0.00092122,0.750374052,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.719052015,1.0,0.280947985,0.78,0.030261907,0,0.14,0.18,0,33.121294417,13.0,sufficient_evidence,0.548187684,0,0.652898959,101,0.0294,0,10,0.440593812,0.00775308,,4,,0,0.052500586,0.070984884,evaluation,0,0.473123594,0.468286602,pressure_threshold,0,3.8404,0,available,baseline,0.0294,10,threshold_hysteresis,1.123961594,0.634856135,0
0,0.701513911,0.000893162,0.744837514,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.258519455,1.0,0.741480545,0.78,0.164381474,0,0.14,0.18,0,61.231490351,13.0,sufficient_evidence,0.542175221,0,0.652048182,101,0.0294,0,11,0.43864775,0.004843337,,4,,0,0.001946062,0.242653609,evaluation,0,0.496323481,0.473123594,pressure_threshold,0,3.811,0,available,baseline,0.0294,11,threshold_hysteresis,1.123961594,0.632361785,0
0,0.772012934,0.000905073,0.736579524,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.082567369,1.0,0.917432631,0.78,0.180930658,0,0.14,0.18,0,1.217745226,13.0,sufficient_evidence,0.53479521,0,0.649720149,101,0.0294,0,12,0.497775209,0.021128573,,4,,0,0.0,0.279150122,evaluation,0,0.515278929,0.496323481,pressure_threshold,0,3.7816,0,available,baseline,0.0294,12,threshold_hysteresis,1.123961594,0.628300963,0
0,0.224188121,0.000937665,0.731534824,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.471798826,1.0,0.528201174,0.78,0.052564741,0,0.14,0.18,0,4.516647892,13.0,sufficient_evidence,0.533246474,0,0.650547813,101,0.0294,0,13,0.504382637,0.01677223,,4,,0,0.0,0.220908584,evaluation,0,0.523901499,0.515278929,pressure_threshold,0,3.7522,0,available,baseline,0.0294,13,threshold_hysteresis,1.123961594,0.628154659,0
0,0.627433522,0.000926078,0.725632735,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.24844602,1.0,0.75155398,0.78,0.147089118,0,0.14,0.18,0,4.581377755,13.0,sufficient_evidence,0.527954613,0,0.65013077,101,0.0294,0,14,0.518308721,0.015918386,,4,,0,0.0,0.24858149,evaluation,0,0.546919064,0.523901499,pressure_threshold,0,3.7228,0,available,baseline,0.0294,14,threshold_hysteresis,1.123961594,0.626027506,0
0,0.722640959,0.000931916,0.718860848,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.113169391,1.0,0.886830609,0.78,0.169422161,0,0.14,0.18,0,12.693093472,13.0,sufficient_evidence,0.521745601,0,0.649406397,101,0.0294,0,15,0.517570584,0.010921429,,4,,0,0.000738137,0.274835652,evaluation,0,0.571678816,0.546919064,pressure_threshold,0,3.6934,0,available,baseline,0.0294,15,threshold_hysteresis,1.123961594,0.623186742,0
0,0.249814448,0.000942058,0.714243152,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.564516911,1.0,0.435483089,0.78,0.058576805,0,0.14,0.18,0,-3.634271236,13.0,sufficient_evidence,0.520010883,0,0.650351632,101,0.0294,0,16,0.572431407,0.024103247,,4,,0,0.0,0.210561074,evaluation,0,0.584397928,0.571678816,pressure_threshold,0,3.664,0,available,baseline,0.0294,16,threshold_hysteresis,1.123961594,0.623190791,0
0,0.580576058,0.000928824,0.706497036,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.473055965,1.0,0.526944035,0.78,0.136109465,0,0.14,0.18,0,-9.186590665,13.0,sufficient_evidence,0.514075388,0,0.648175531,101,0.0294,0,17,0.647712133,0.039456491,,4,,0,0.0,0.206229331,evaluation,0,0.611253341,0.584397928,pressure_threshold,0,3.6346,0,available,baseline,0.0294,17,threshold_hysteresis,1.123961594,0.620494258,0
0,0.579244734,0.00095929,0.700707833,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.409920491,1.0,0.590079509,0.78,0.135854183,0,0.14,0.18,0,20.892940177,13.0,sufficient_evidence,0.50913955,0,0.647855657,101,0.0294,0,18,0.577363629,0.006514993,,4,,0,0.070348503,0.069228763,evaluation,0,0.625444053,0.611253341,pressure_threshold,0,3.6052,0,available,baseline,0.0294,18,threshold_hysteresis,1.123961594,0.620680789,0
0,0.568544239,0.000963768,0.689770354,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.324842685,1.0,0.675157315,0.78,0.133352728,0,0.14,0.18,0,1.515637293,13.0,sufficient_evidence,0.502484545,0,0.644242516,101,0.0294,0,19,0.60623808,0.01322283,,4,,0,0.0,0.235934241,evaluation,0,0.651748435,0.625444053,pressure_threshold,0,3.5758,0,available,baseline,0.0294,19,threshold_hysteresis,1.123961594,0.61669293,0
0,0.226222991,0.001014352,0.682833287,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.508493118,1.0,0.491506882,0.78,0.053097771,0,0.14,0.18,0,49.933911435,13.0,sufficient_evidence,0.500424864,0,0.644378224,101,0.0294,0,20,0.577907194,0.000756715,,4,,0,0.028330886,0.154032596,evaluation,0,0.674615359,0.651748435,pressure_threshold,0,3.5464,0,available,baseline,0.0294,20,threshold_hysteresis,1.123961594,0.616881602,0
0,0.72549079,0.001012452,0.672277574,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.084412481,1.0,0.915587519,0.78,0.170278614,0,0.14,0.18,0,-7.749673506,13.0,sufficient_evidence,0.493043513,0,0.641726339,101,0.0294,0,21,0.662365181,0.025867097,,4,,0,0.0,0.282404548,evaluation,0,0.69646868,0.674615359,pressure_threshold,0,3.517,0,available,baseline,0.0294,21,threshold_hysteresis,1.123961594,0.612655889,0
0,0.773996549,0.001049578,0.660619492,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.061562504,1.0,0.938437496,0.78,0.181756077,0,0.14,0.18,0,-7.737908103,13.0,sufficient_evidence,0.484780419,0,0.638219814,101,0.0294,0,22,0.678082912,0.022822287,,4,,0,0.0,0.287078586,evaluation,0,0.72025581,0.69646868,pressure_threshold,0,3.4876,0,available,baseline,0.0294,22,threshold_hysteresis,1.123961594,0.607704076,0
0,0.643156128,0.00109867,0.650505257,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.370554253,1.0,0.629445747,0.78,0.151133127,0,0.14,0.18,0,-9.287331377,13.0,sufficient_evidence,0.477768088,0,0.635276829,101,0.0294,0,23,0.706837213,0.024601891,26,4,1,1,0.0,0.224866184,evaluation,0,0.746293003,0.72025581,pressure_threshold,0,3.4582,1,available,baseline,0.0294,23,threshold_hysteresis,1.123961594,0.604138873,0
0,0.220703273,0.001139872,0.641203852,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.489579138,1.0,0.510420862,0.78,0.051891758,0,0.14,0.18,0,-12.137865251,13.0,sufficient_evidence,0.475019793,0,0.634340365,101,0.0294,0,24,0.767610383,0.035453275,26,4,1,1,0.0,0.218238848,evaluation,0,0.76202805,0.746293003,pressure_threshold,0,3.4288,1,available,baseline,0.0294,24,threshold_hysteresis,1.123961594,0.602850106,0
0,0.141239231,0.001152982,0.634405207,0.24,0,0.78,0.14,0.18,threshold_hysteresis,0.573627838,1.0,0.426372162,0.78,0.033214167,0,0.14,0.18,0,-13.0,13.0,sufficient_evidence,0.4739377,0,0.635387827,101,0.0294,0,25,0.821254826,0.040910625,26,4,1,2,0.0,0.200431399,evaluation,0,0.774910259,0.76202805,pressure_threshold,0,3.3994,2,available,baseline,0.0294,25,threshold_hysteresis,1.123961594,0.603259243,0
1,0.719851297,0.001138318,0.623128638,0.24,0,0.86,0.26,0.3,threshold_hysteresis,0.115558316,1.0,0.884441684,0.78,0.169247828,0,0.14,0.18,0,-12.221367128,13.0,sufficient_evidence,0.466425301,0,0.632691974,101,0.0294,0,26,0.784470321,0.017602086,28,4,2,1,0.036784506,0.201152663,evaluation,0,0.796586354,0.774910259,release_margin_not_met,0,3.37,2,available,baseline,0.0294,26,threshold_hysteresis,1.123961594,0.59998553,0
1,0.708048292,0.001176059,0.613719347,0.24,0,0.86,0.38,0.42,threshold_hysteresis,0.220661176,1.0,0.779338824,0.78,0.166559333,0,0.14,0.18,0,-13.0,13.0,sufficient_evidence,0.459566053,0,0.631125236,101,0.0294,0,27,0.799218197,0.016745823,28,4,2,1,0.0,0.261579735,evaluation,0,0.818860637,0.796586354,release_margin_not_met,0,3.3406,2,available,baseline,0.0294,27,threshold_hysteresis,1.123961594,0.596761944,0
2,0.730430299,0.001197994,0.60162068,0.24,0,0.96,0.5,0.54,threshold_hysteresis,0.180723899,1.0,0.819276101,0.78,0.171876359,0,0.14,0.18,0,-8.307486064,13.0,sufficient_evidence,0.451507964,0,0.627716097,101,0.0294,0,28,0.775939941,0.004738599,,4,,0,0.023278257,0.221436268,evaluation,0,0.839576362,0.818860637,release_margin_not_met,0,3.3112,2,available,baseline,0.0294,28,threshold_hysteresis,1.123961594,0.592745271,0
2,0.207046872,0.001245722,0.591948743,0.24,0,0.96,0.62,0.66,threshold_hysteresis,0.583833361,1.0,0.416166639,0.78,0.04875193,0,0.14,0.18,0,-13.0,13.0,sufficient_evidence,0.448697855,0,0.626708728,101,0.0294,0,29,0.838730187,0.022154093,,4,,0,0.0,0.208296875,evaluation,0,0.851641167,0.839576362,pressure_threshold,0,3.2818,2,available,baseline,0.0294,29,threshold_hysteresis,1.123961594,0.591553526,0
2,0.207711312,0.002829714,0.586184688,0.24,0,0.96,0.74,0.78,threshold_hysteresis,0.691601926,1.0,0.308398074,0.86,0.047312913,1,0.26,0.3,0,-13.0,13.0,sufficient_evidence,0.447414096,0,0.628947141,101,0.0418,0,30,0.857427665,0.021117109,,4,,0,0.0,0.170016432,evaluation,0,0.863233508,0.851641167,pressure_threshold,0,3.24,2,available,baseline,0.0418,30,threshold_hysteresis,1.123961594,0.594568098,0
2,0.257467654,9.5591e-05,0.57861535,0.24,0,0.96,0.86,0.82,threshold_hysteresis,0.659778029,1.0,0.340221971,0.86,0.058143828,1,0.38,0.42,0,-12.0,12.0,sufficient_evidence,0.445024396,0,0.631015277,101,0.0526,0,31,0.868488887,0.018100343,,4,,0,0.0,0.17934003,evaluation,0,0.868868063,0.863233508,pressure_threshold,0,3.1874,2,available,baseline,0.0526,31,threshold_hysteresis,1.123961594,0.59868904,0
2,0.092800356,0.0,0.573387122,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.803096927,1.0,0.196903073,0.96,0.020115252,2,0.5,0.54,0,-11.0,11.0,sufficient_evidence,0.445094805,0,0.636197078,101,0.0654,0,32,0.899619512,0.022009427,,4,,0,0.0,0.144165476,evaluation,0,0.867050149,0.868868063,pressure_threshold,0,3.122,2,available,baseline,0.0654,32,threshold_hysteresis,1.123961594,0.606771995,0
2,0.231178458,0.0,0.568119828,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.747605211,1.0,0.252394789,0.96,0.049630395,2,0.62,0.66,0,-10.0,10.0,sufficient_evidence,0.443977011,0,0.642837762,101,0.0762,0,33,0.880497743,0.009670069,,4,,0,0.019121768,0.112470656,evaluation,0,0.861763679,0.867050149,pressure_threshold,0,3.0458,2,available,baseline,0.0762,33,threshold_hysteresis,1.123961594,0.616848968,0
2,1.238106877,0.0,0.561772507,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.497619274,1.0,0.502380726,0.96,0.263216032,2,0.74,0.78,0,-9.0,9.0,sufficient_evidence,0.43427648,0,0.648608032,101,0.087,0,34,0.812606311,-0.013598382,,4,,0,0.067891433,0.039961782,evaluation,0,0.873987423,0.861763679,pressure_threshold,0,2.9588,2,available,baseline,0.087,34,threshold_hysteresis,1.123961594,0.626025916,0
2,1.107410346,0.0,0.556970341,0.24,0,0.96,0.91,0.82,threshold_hysteresis,0.629110989,1.0,0.370889011,0.96,0.233197021,2,0.86,0.82,0,-8.0,8.0,sufficient_evidence,0.426115006,0,0.655669031,101,0.0954,0,35,0.917809531,0.022042099,,4,,0,0.0,0.160526691,evaluation,0,0.873650117,0.873987423,pressure_threshold,0,2.8634,2,available,baseline,0.0954,35,threshold_hysteresis,1.123961594,0.635347245,0
2,0,0.0,0.555030146,0.24,0,0.96,0.91,0.82,threshold_hysteresis,1.0,1.0,0.0,0.96,0.0,2,0.91,0.82,0,-7.0,7.0,sufficient_evidence,0.427755408,0,0.666298568,101,0.0984,0,36,0.874749563,0.002511479,,4,,0,0.043059968,0.033880064,evaluation,0,0.866560303,0.873650117,pressure_threshold,0,2.765,2,available,baseline,0.0984,36,threshold_hysteresis,1.123961594,0.650777445,0
