active_emergency_steps,budget_exhausted_steps,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_unknown_streak,min_estimated_cr,min_justice,phase,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,total_cost,trigger,true_boundary,unknown_steps
45,8,threshold,34,8453715794289270371,48,2,0.175393046,2,0.117980763,0.834993353,2.130527709,0.834509283,17,1,0,307,0,-13.0,0.589248316,evaluation,0.0,48,21,3,closer_hidden_boundary,4.0,threshold,0.612449451,0
45,9,threshold_hysteresis,33,8453715794289270371,48,2,0.187087768,2,0.117658139,0.834649828,2.11504603,0.83251213,17,1,0,307,0,-13.0,0.593083117,evaluation,0.0,48,20,4,closer_hidden_boundary,4.0,threshold_hysteresis,0.612449451,0
48,9,reserve,36,8453715794289270371,48,2,0.431323574,2,0.164424718,0.823180781,1.503809325,0.828474391,41,1,0,307,0,-12.0,0.626213834,evaluation,0.0,51,21,0,closer_hidden_boundary,4.0,reserve,0.612449451,0
47,8,threshold,36,11559288339713018217,49,2,0.109196681,2,0.223404771,0.764597322,2.166489947,0.873118392,18,1,0,307,0,-13.0,0.58566303,evaluation,0.0,50,21,1,closer_hidden_boundary,4.0,threshold,0.649146987,0
47,10,threshold_hysteresis,34,11559288339713018217,49,2,0.134540128,2,0.256009016,0.783920119,2.1237284,0.889246991,18,1,0,307,0,-13.0,0.591445015,evaluation,0.0,50,20,2,closer_hidden_boundary,4.0,threshold_hysteresis,0.649146987,0
52,16,reserve,33,11559288339713018217,49,2,0.234181646,2,0.266900247,0.782659407,1.988805084,0.863440682,19,1,0,307,0,-7.0,0.613449823,evaluation,0.0,55,10,7,closer_hidden_boundary,4.0,reserve,0.649146987,0
45,10,threshold,32,1583852961715098395,50,2,0.115626089,2,0.0,0.567413919,2.344123069,0.666036363,20,1,0,307,0,-13.0,0.499514977,evaluation,0.0,48,19,5,closer_hidden_boundary,4.0,threshold,0.700480903,0
45,10,threshold_hysteresis,32,1583852961715098395,50,2,0.115626089,2,0.0,0.567413919,2.344123069,0.666036363,20,1,0,307,0,-13.0,0.499514977,evaluation,0.0,48,19,5,closer_hidden_boundary,4.0,threshold_hysteresis,0.700480903,0
54,14,reserve,37,1583852961715098395,50,2,0.358531062,2,0.0,0.571395899,1.827336092,0.678335891,36,1,0,307,0,-12.748646029,0.57003892,evaluation,0.0,57,14,1,closer_hidden_boundary,4.0,reserve,0.700480903,0
40,5,threshold,32,3874095598859430442,51,2,0.299292396,2,0.459674983,0.926588618,1.780777986,0.969075335,26,1,0,307,0,-13.0,0.640396297,evaluation,0.0,43,26,3,closer_hidden_boundary,4.0,threshold,0.692015737,0
41,5,threshold_hysteresis,33,3874095598859430442,51,2,0.300092693,2,0.462464004,0.932984102,1.781530873,0.969090816,26,1,0,307,0,-13.0,0.640396297,evaluation,0.0,44,26,2,closer_hidden_boundary,4.0,threshold_hysteresis,0.692015737,0
40,3,reserve,34,3874095598859430442,51,2,0.441170421,2,0.459647678,0.8991179,1.349303697,0.979213079,46,1,0,307,0,-13.0,0.650766833,evaluation,0.0,43,29,0,closer_hidden_boundary,4.0,reserve,0.692015737,0
50,12,threshold,35,3239313319990769834,52,2,0.162278096,2,0.247777146,0.817764853,2.157434769,0.883345956,15,1,0,307,0,-13.0,0.580172434,evaluation,0.0,53,16,3,closer_hidden_boundary,4.0,threshold,0.643541455,0
50,12,threshold_hysteresis,35,3239313319990769834,52,2,0.162278096,2,0.247777146,0.817764853,2.157434769,0.883345956,15,1,0,307,0,-13.0,0.580172434,evaluation,0.0,53,16,3,closer_hidden_boundary,4.0,threshold_hysteresis,0.643541455,0
47,9,reserve,35,3239313319990769834,52,2,0.296493864,2,0.189791453,0.758244407,1.818380181,0.85307441,33,1,0,307,0,-13.0,0.600856978,evaluation,0.0,50,21,1,closer_hidden_boundary,4.0,reserve,0.643541455,0
43,8,threshold,32,4212334346360284093,53,2,0.252075686,2,0.624013016,0.990548923,1.894441526,0.961703604,20,1,0,307,0,-13.0,0.671374487,evaluation,0.0,46,21,5,closer_hidden_boundary,4.0,threshold,0.621781657,0
43,9,threshold_hysteresis,31,4212334346360284093,53,2,0.26755914,2,0.616411032,0.9866303,1.882518598,0.948461514,20,1,0,307,0,-13.0,0.671374487,evaluation,0.0,46,19,7,closer_hidden_boundary,4.0,threshold_hysteresis,0.621781657,0
45,7,reserve,35,4212334346360284093,53,2,0.490166581,2,0.675248395,0.989967725,1.310390442,0.964343096,43,1,0,307,0,-13.0,0.671374487,evaluation,0.0,48,24,0,closer_hidden_boundary,4.0,reserve,0.621781657,0
47,9,threshold,35,6252679547051884510,54,2,0.223767571,2,0.553701535,0.916477717,1.889215576,0.939112388,17,1,0,307,0,-13.0,0.648286419,evaluation,0.0,50,20,2,closer_hidden_boundary,4.0,threshold,0.627513396,0
47,10,threshold_hysteresis,34,6252679547051884510,54,2,0.230105451,2,0.546191819,0.918833326,1.891909027,0.927550775,17,1,0,307,0,-13.0,0.650130071,evaluation,0.0,50,19,3,closer_hidden_boundary,4.0,threshold_hysteresis,0.627513396,0
41,8,reserve,30,6252679547051884510,54,2,0.40607419,2,0.549983703,0.873270108,1.453435599,0.944832108,35,1,0,307,0,-9.802754473,0.662999502,evaluation,0.0,44,21,7,closer_hidden_boundary,4.0,reserve,0.627513396,0
45,8,threshold,34,2196711272148255480,55,2,0.328492111,2,0.643519677,0.931192031,1.692787411,0.953305842,18,1,0,307,0,-13.0,0.662073232,evaluation,0.0,48,21,3,closer_hidden_boundary,4.0,threshold,0.624108634,0
45,9,threshold_hysteresis,33,2196711272148255480,55,2,0.33690671,2,0.636045897,0.927302887,1.68589928,0.948601535,18,1,0,307,0,-13.0,0.662073232,evaluation,0.0,48,20,4,closer_hidden_boundary,4.0,threshold_hysteresis,0.624108634,0
21,0,reserve,17,2196711272148255480,55,2,0.571691088,2,0.652791179,0.81251134,0.798911913,1.0,63,1,0,307,0,-10.135201681,0.667534825,evaluation,0.1342,24,33,15,closer_hidden_boundary,3.8658,reserve,0.624108634,0
47,10,threshold,34,15333506376885223080,56,2,0.23841432,2,0.612478291,0.982058643,1.938291772,0.934752434,16,1,0,307,0,-13.0,0.671095657,evaluation,0.0,50,19,3,closer_hidden_boundary,4.0,threshold,0.626949381,0
48,10,threshold_hysteresis,35,15333506376885223080,56,2,0.23982853,2,0.61365787,0.982117476,1.937635575,0.935414118,16,1,0,307,0,-13.0,0.671095657,evaluation,0.0,51,19,2,closer_hidden_boundary,4.0,threshold_hysteresis,0.626949381,0
44,7,reserve,34,15333506376885223080,56,2,0.421123432,2,0.64498598,0.984841012,1.503839257,0.948251118,34,1,0,307,0,-12.354777176,0.671095657,evaluation,0.0,47,23,2,closer_hidden_boundary,4.0,reserve,0.626949381,0
32,2,threshold,27,1373948440850846297,57,2,0.416332164,2,0.575046687,0.885486984,1.355347716,0.996204881,35,1,0,307,0,-13.0,0.645706219,evaluation,0.0,35,29,8,closer_hidden_boundary,4.0,threshold,0.762891071,0
32,2,threshold_hysteresis,27,1373948440850846297,57,2,0.416332164,2,0.575046687,0.885486984,1.355347716,0.996204881,35,1,0,307,0,-13.0,0.645706219,evaluation,0.0,35,29,8,closer_hidden_boundary,4.0,threshold_hysteresis,0.762891071,0
22,0,reserve,18,1373948440850846297,57,2,0.589080633,2,0.567551409,0.780716817,0.573729574,0.997864184,-1,0,0,307,0,-8.929643719,0.660795251,evaluation,0.095,25,30,17,closer_hidden_boundary,3.905,reserve,0.762891071,0
43,8,threshold,32,7362888265588923745,58,2,0.065844524,2,0.316291607,0.809770402,2.198179798,0.91027523,23,1,0,307,0,-13.0,0.60440173,evaluation,0.0,46,22,4,closer_hidden_boundary,4.0,threshold,0.739110097,0
43,8,threshold_hysteresis,32,7362888265588923745,58,2,0.06847914,2,0.297001342,0.79588027,2.205254764,0.895222569,23,1,0,307,0,-13.0,0.606086477,evaluation,0.0,46,21,5,closer_hidden_boundary,4.0,threshold_hysteresis,0.739110097,0
44,14,reserve,27,7362888265588923745,58,2,0.295139099,2,0.273266346,0.748224724,1.695879795,0.86438992,42,1,0,307,0,-7.20244561,0.639493513,evaluation,0.0,47,11,14,closer_hidden_boundary,4.0,reserve,0.739110097,0
45,10,threshold,32,17178273065642511022,59,2,0.270128122,2,0.56490474,0.956035791,1.939506923,0.944428227,19,1,0,307,0,-13.0,0.65890733,evaluation,0.0,48,18,6,closer_hidden_boundary,4.0,threshold,0.681913575,0
45,11,threshold_hysteresis,31,17178273065642511022,59,2,0.288983947,2,0.567440121,0.955598767,1.91241884,0.938769055,19,1,0,307,0,-13.0,0.65890733,evaluation,0.0,48,17,7,closer_hidden_boundary,4.0,threshold_hysteresis,0.681913575,0
45,10,reserve,32,17178273065642511022,59,2,0.499568014,2,0.580284024,0.932765308,1.355343462,0.939270428,44,1,0,307,0,-10.402621471,0.666178443,evaluation,0.0,48,20,4,closer_hidden_boundary,4.0,reserve,0.681913575,0
45,8,threshold,34,9776932906563454806,60,2,0.197632752,2,0.324226268,0.947447414,2.064656679,0.920119609,19,1,0,307,0,-13.0,0.621155926,evaluation,0.0,48,22,2,closer_hidden_boundary,4.0,threshold,0.613414519,0
46,8,threshold_hysteresis,35,9776932906563454806,60,2,0.197635417,2,0.324839701,0.947392509,2.064598231,0.919998816,19,1,0,307,0,-13.0,0.621155926,evaluation,0.0,49,22,1,closer_hidden_boundary,4.0,threshold_hysteresis,0.613414519,0
38,9,reserve,26,9776932906563454806,60,2,0.408085746,2,0.336396532,0.904336867,1.58099878,0.903041319,37,1,0,307,0,-12.801762361,0.650258671,evaluation,0.0,41,16,15,closer_hidden_boundary,4.0,reserve,0.613414519,0
50,12,threshold,35,870838188430312054,61,2,0.16846936,2,0.374509208,0.825634658,2.106591589,0.883520273,15,1,0,307,0,-13.0,0.617192007,evaluation,0.0,53,15,4,closer_hidden_boundary,4.0,threshold,0.659207575,0
50,13,threshold_hysteresis,34,870838188430312054,61,2,0.165356483,2,0.341006734,0.805219206,2.125959602,0.872607656,15,1,0,307,0,-13.0,0.617591033,evaluation,0.0,53,14,5,closer_hidden_boundary,4.0,threshold_hysteresis,0.659207575,0
53,13,reserve,37,870838188430312054,61,2,0.380474444,2,0.33735684,0.777539992,1.60749219,0.877584638,38,1,0,307,0,-10.0,0.648575907,evaluation,0.0,56,15,1,closer_hidden_boundary,4.0,reserve,0.659207575,0
46,10,threshold,33,18397658391500136669,62,2,0.186609832,2,0.333596781,0.803729359,2.053828462,0.913575236,21,1,0,307,0,-13.0,0.613536903,evaluation,0.0,49,18,5,closer_hidden_boundary,4.0,threshold,0.718506815,0
48,11,threshold_hysteresis,34,18397658391500136669,62,2,0.197833902,2,0.348449586,0.818878935,2.036054341,0.917373537,21,1,0,307,0,-13.0,0.613536903,evaluation,0.0,51,18,3,closer_hidden_boundary,4.0,threshold_hysteresis,0.718506815,0
52,12,reserve,37,18397658391500136669,62,2,0.510169865,2,0.390984827,0.802471502,1.003066742,0.905721908,64,1,0,307,0,-11.336366045,0.64260562,evaluation,0.0,55,17,0,closer_hidden_boundary,4.0,reserve,0.718506815,0
46,9,threshold,34,6640655214587916038,63,2,0.162415304,2,0.258543885,0.956576454,2.130061883,0.897797443,18,1,0,307,0,-13.0,0.605353781,evaluation,0.0,49,21,2,closer_hidden_boundary,4.0,threshold,0.653936803,0
46,9,threshold_hysteresis,34,6640655214587916038,63,2,0.162415304,2,0.258543885,0.956576454,2.130061883,0.897797443,18,1,0,307,0,-13.0,0.605353781,evaluation,0.0,49,21,2,closer_hidden_boundary,4.0,threshold_hysteresis,0.653936803,0
32,4,reserve,25,6640655214587916038,63,2,0.473105676,2,0.336202025,0.92113975,1.206478377,0.906929265,57,1,0,307,0,-13.0,0.636647819,evaluation,0.0,35,27,10,closer_hidden_boundary,4.0,reserve,0.653936803,0
27,4,threshold,22,9830937769054989219,0,1,0.385273412,2,0.375008887,0.869118966,0.95947484,0.951340415,-1,0,0,101,0,-9.068796722,0.62341486,evaluation,0.0,29,24,19,common_optimistic_bias,4.0,threshold,1.123961594,0
37,6,threshold_hysteresis,28,9830937769054989219,0,2,0.400383068,2,0.399718469,0.8995107,0.930123947,0.966333048,-1,0,0,101,0,-9.068796722,0.62341486,evaluation,0.0,40,24,8,common_optimistic_bias,4.0,threshold_hysteresis,1.123961594,0
20,3,reserve,19,9830937769054989219,0,2,0.431320614,0,0.392490215,0.835128119,0.91414849,0.940805469,-1,0,0,101,0,-7.274784903,0.649406397,evaluation,0.0,23,34,15,common_optimistic_bias,4.0,reserve,1.123961594,0
38,4,threshold,31,3510126486258644240,1,2,0.300561827,2,0.370965995,0.84905983,1.778882297,0.942942418,36,1,0,101,0,-10.803082971,0.596631132,evaluation,0.0,41,26,5,common_optimistic_bias,4.0,threshold,0.97852124,0
38,6,threshold_hysteresis,29,3510126486258644240,1,2,0.428015204,2,0.356937047,0.831671552,1.045807185,0.930919069,70,1,0,101,0,-8.530695723,0.604965562,evaluation,0.0,41,24,7,common_optimistic_bias,4.0,threshold_hysteresis,0.97852124,0
27,6,reserve,24,3510126486258644240,1,2,0.424983382,1,0.306500655,0.780238271,1.109303971,0.900410644,69,1,0,101,0,-8.586155187,0.602190782,evaluation,0.0,30,23,19,common_optimistic_bias,4.0,reserve,0.97852124,0
27,3,threshold,25,3680923147352736697,2,1,0.43396028,1,0.478250785,0.846968685,0.877468428,0.981336793,-1,0,0,101,0,-10.209198026,0.625860146,evaluation,0.0,28,28,16,common_optimistic_bias,4.0,threshold,1.0837465,0
36,4,threshold_hysteresis,29,3680923147352736697,2,2,0.443327537,2,0.485809634,0.861894278,0.862570766,0.974876969,-1,0,0,101,0,-10.209198026,0.625860146,evaluation,0.0,39,28,5,common_optimistic_bias,4.0,threshold_hysteresis,1.0837465,0
22,0,reserve,18,3680923147352736697,2,2,0.416732599,2,0.446470086,0.74679611,1.004882881,0.885319971,-1,0,0,101,0,-13.0,0.624076243,evaluation,0.3388,25,35,12,common_optimistic_bias,3.6612,reserve,1.0837465,0
40,7,threshold,30,8423028471132188261,3,2,0.210715275,2,0.092535502,0.720982079,2.018515149,0.814534981,30,1,0,101,0,-11.056245366,0.510110267,evaluation,0.0,43,23,6,common_optimistic_bias,4.0,threshold,0.905868493,0
41,7,threshold_hysteresis,31,8423028471132188261,3,2,0.223713139,2,0.122641544,0.737158796,1.991683649,0.83096238,30,1,0,101,0,-11.056245366,0.513502468,evaluation,0.0,44,23,5,common_optimistic_bias,4.0,threshold_hysteresis,0.905868493,0
40,7,reserve,30,8423028471132188261,3,2,0.327415992,2,0.097680198,0.688413222,1.746255626,0.803206316,40,1,0,101,0,-12.626988369,0.538576742,evaluation,0.0,43,22,7,common_optimistic_bias,4.0,reserve,0.905868493,0
12,0,threshold,12,11541588698610642307,4,0,0.480343232,1,0.598315843,0.891903283,0.788638348,1.0,-1,0,0,101,0,-9.426202155,0.671143441,evaluation,0.1484,12,28,32,common_optimistic_bias,3.8516,threshold,1.091740243,0
16,1,threshold_hysteresis,16,11541588698610642307,4,1,0.5118931,1,0.616271528,0.926128774,0.71794597,0.999839616,-1,0,0,101,0,-9.426202155,0.671143441,evaluation,0.0,16,25,31,common_optimistic_bias,4.0,threshold_hysteresis,1.091740243,0
29,1,reserve,28,11541588698610642307,4,0,0.538948713,2,0.659048942,0.966905314,0.69313221,1.0,-1,0,0,101,0,-4.939415816,0.671143441,evaluation,0.0,30,36,6,common_optimistic_bias,4.0,reserve,1.091740243,0
44,8,threshold,33,5429310486370242923,5,2,0.22164115,2,0.0,0.675901124,1.79094172,0.740179488,47,1,0,101,0,-9.615432983,0.550751552,evaluation,0.0,47,22,3,common_optimistic_bias,4.0,threshold,1.034801635,0
44,9,threshold_hysteresis,32,5429310486370242923,5,2,0.247411424,2,0.0,0.666678412,1.666686949,0.725260106,53,1,0,101,0,-9.615432983,0.552628794,evaluation,0.0,47,21,4,common_optimistic_bias,4.0,threshold_hysteresis,1.034801635,0
39,8,reserve,28,5429310486370242923,5,2,0.272114029,2,0.0,0.618678222,1.657224256,0.698021382,53,1,0,101,0,-9.57173535,0.57706909,evaluation,0.0,42,21,9,common_optimistic_bias,4.0,reserve,1.034801635,0
42,7,threshold,32,5784714849693357549,6,2,0.157760166,2,0.308876501,0.815344523,2.00906763,0.916488264,30,1,0,101,0,-8.58107705,0.600839871,evaluation,0.0,45,23,4,common_optimistic_bias,4.0,threshold,0.934900292,0
43,7,threshold_hysteresis,33,5784714849693357549,6,2,0.161480979,2,0.311204851,0.818832121,2.002731476,0.916813189,30,1,0,101,0,-8.184975422,0.600839871,evaluation,0.0,46,23,3,common_optimistic_bias,4.0,threshold_hysteresis,0.934900292,0
43,5,reserve,35,5784714849693357549,6,2,0.275666972,2,0.312133934,0.783985177,1.683953702,0.901871818,44,1,0,101,0,-8.943730393,0.636697715,evaluation,0.0,46,26,0,common_optimistic_bias,4.0,reserve,0.934900292,0
41,7,threshold,31,7000698062469207457,7,2,0.216761728,2,0.134616715,0.802049707,1.900987713,0.835313045,42,1,0,101,0,-10.321159812,0.568907649,evaluation,0.0,44,22,6,common_optimistic_bias,4.0,threshold,1.067256254,0
41,8,threshold_hysteresis,30,7000698062469207457,7,2,0.239845794,2,0.10863594,0.788381206,1.807040139,0.819928094,47,1,0,101,0,-10.321159812,0.571851324,evaluation,0.0,44,21,7,common_optimistic_bias,4.0,threshold_hysteresis,1.067256254,0
34,8,reserve,29,7000698062469207457,7,2,0.385082222,2,0.202479011,0.793924421,1.226864368,0.850611788,68,1,0,101,0,-7.876774787,0.60644335,evaluation,0.0,37,26,9,common_optimistic_bias,4.0,reserve,1.067256254,0
39,6,threshold,30,4347200342580717875,8,2,0.245248303,2,0.313156122,0.815075913,1.78482574,0.915514642,35,1,0,101,0,-10.246683488,0.587545726,evaluation,0.0,42,25,5,common_optimistic_bias,4.0,threshold,0.942858875,0
39,6,threshold_hysteresis,30,4347200342580717875,8,2,0.245248303,2,0.313156122,0.815075913,1.78482574,0.915514642,35,1,0,101,0,-10.246683488,0.587545726,evaluation,0.0,42,25,5,common_optimistic_bias,4.0,threshold_hysteresis,0.942858875,0
34,1,reserve,30,4347200342580717875,8,2,0.317405218,2,0.351951762,0.796290516,1.487830557,0.919434878,50,1,0,101,0,-12.0,0.601375183,evaluation,0.0,37,32,3,common_optimistic_bias,4.0,reserve,0.942858875,0
33,3,threshold,27,11063515760330530076,9,2,0.371338047,2,0.309914022,0.751924175,1.046522041,0.909014174,-1,0,0,101,0,-12.861215708,0.599309054,evaluation,0.0,36,27,9,common_optimistic_bias,4.0,threshold,1.128432151,0
35,4,threshold_hysteresis,28,11063515760330530076,9,2,0.37772811,2,0.322174203,0.766946167,1.037722896,0.91595547,-1,0,0,101,0,-12.861215708,0.599309054,evaluation,0.0,38,27,7,common_optimistic_bias,4.0,threshold_hysteresis,1.128432151,0
29,0,reserve,25,11063515760330530076,9,2,0.450673629,2,0.348753005,0.708493073,0.981374194,0.899418384,-1,0,0,101,0,-11.885061537,0.611785217,evaluation,0.0016,32,29,11,common_optimistic_bias,3.9984,reserve,1.128432151,0
29,5,threshold,27,17675400133137008395,10,1,0.402791142,1,0.364817693,0.819025196,1.006009432,0.943670843,-1,0,0,101,0,-11.5196491,0.605593604,evaluation,0.0,32,24,16,common_optimistic_bias,4.0,threshold,1.032032864,0
32,7,threshold_hysteresis,32,17675400133137008395,10,1,0.417437881,1,0.379997351,0.851375952,0.975149427,0.94880987,-1,0,0,101,0,-11.5196491,0.605593604,evaluation,0.0,35,24,13,common_optimistic_bias,4.0,threshold_hysteresis,1.032032864,0
26,2,reserve,24,17675400133137008395,10,2,0.455212787,1,0.393847699,0.769604928,0.956813734,0.926773516,-1,0,0,101,0,-7.001303992,0.637796668,evaluation,0.0,29,30,13,common_optimistic_bias,4.0,reserve,1.032032864,0
33,2,threshold,28,2945415236979526237,11,2,0.387027557,2,0.433022292,0.906787964,0.996562703,0.986812666,-1,0,0,101,0,-11.001454631,0.630441858,evaluation,0.0,36,30,6,common_optimistic_bias,4.0,threshold,1.042062802,0
35,3,threshold_hysteresis,29,2945415236979526237,11,2,0.391280049,2,0.414631631,0.896264853,1.001363518,0.972665998,-1,0,0,101,0,-10.525190471,0.631196371,evaluation,0.0,38,29,5,common_optimistic_bias,4.0,threshold_hysteresis,1.042062802,0
21,0,reserve,17,2945415236979526237,11,2,0.438617309,2,0.447075634,0.828083651,0.966155779,0.944238143,-1,0,0,101,0,-9.720295999,0.645070563,evaluation,0.0892,24,27,21,common_optimistic_bias,3.9108,reserve,1.042062802,0
4,0,threshold,4,16377083887464657505,12,1,0.401100306,1,0.575620826,0.796852977,0.882951168,0.888161533,-1,0,0,101,0,-7.150629861,0.673163551,evaluation,0.8916,5,39,28,common_optimistic_bias,3.1084,threshold,1.024202659,0
16,0,threshold_hysteresis,16,16377083887464657505,12,1,0.45170147,1,0.619586807,0.883578114,0.73684984,0.97937835,-1,0,0,101,0,-7.150629861,0.673163551,evaluation,0.5264,16,38,18,common_optimistic_bias,3.4736,threshold_hysteresis,1.024202659,0
10,0,reserve,10,16377083887464657505,12,0,0.465560516,0,0.599303275,0.802700362,0.791390955,0.905503925,-1,0,0,101,0,-0.076498773,0.673163551,evaluation,0.759,10,49,13,common_optimistic_bias,3.241,reserve,1.024202659,0
46,8,threshold,35,4682417436031158630,13,2,0.0,2,0.0,0.695385838,2.477928206,0.71611976,23,1,0,101,0,-12.200457105,0.546012694,evaluation,0.0,49,19,4,common_optimistic_bias,4.0,threshold,0.873210736,0
47,12,threshold_hysteresis,32,4682417436031158630,13,2,0.003540285,2,0.0,0.67820051,2.466930014,0.687610337,23,1,0,101,0,-9.071810132,0.550499599,evaluation,0.0,50,16,6,common_optimistic_bias,4.0,threshold_hysteresis,0.873210736,0
48,14,reserve,31,4682417436031158630,13,2,0.099489226,2,0.0,0.62376772,2.230665116,0.629163578,36,1,0,101,0,-9.0,0.576897275,evaluation,0.0,51,16,5,common_optimistic_bias,4.0,reserve,0.873210736,0
35,3,threshold,29,2698055484386409074,14,2,0.257838104,2,0.504776193,0.994211773,1.679117397,0.983514859,33,1,0,101,0,-10.874808178,0.664404046,evaluation,0.0,38,29,5,common_optimistic_bias,4.0,threshold,0.901976728,0
37,3,threshold_hysteresis,31,2698055484386409074,14,2,0.264478957,2,0.510586609,0.994148103,1.669603236,0.983171298,33,1,0,101,0,-10.874808178,0.664404046,evaluation,0.0,40,29,3,common_optimistic_bias,4.0,threshold_hysteresis,0.901976728,0
30,1,reserve,26,2698055484386409074,14,2,0.402378336,2,0.528029546,0.987377606,1.169531987,1.0,56,1,0,101,0,-9.0,0.664404046,evaluation,0.0,33,31,8,common_optimistic_bias,4.0,reserve,0.901976728,0
26,2,threshold,25,2921493049448724441,15,1,0.436578712,1,0.504189802,0.909255952,0.897218051,0.990946364,-1,0,0,101,0,-13.0,0.635434451,evaluation,0.0,26,29,17,common_optimistic_bias,4.0,threshold,1.007117365,0
